Ticker,Share of portfolio
6274,3.7763521676175118e-6
6277,1.5370642502624572e-6
6278,2.992367104257329e-6
6279,9.351827564529263e-7
6280,9.432547696311486e-7
6282,1.787295977153024e-6
6284,4.3429728991636247e-7
6285,2.7183797335511433e-6
6287,1.1253355253097276e-6
6289,8.048201968141992e-7
629,7.315754561112774e-7
63,3.375938706282236e-6
630,5.936406708444383e-7
6301,3.923889964544794e-5
6302,6.260718223313891e-6
6305,4.7617556049662005e-6
63080,2.187513344288694e-7
631,1.5202672912971842e-6
6310,3.535218111113141e-7
6315,3.1231800641786306e-7
6317,2.210212969879476e-7
6323,4.244029610358325e-7
6326,3.145492195384133e-5
6330,2.448520253885343e-7
6332,8.102274888002233e-7
6333,3.157021475551778e-7
6339,7.871146298886523e-7
6340,1.0142395804740218e-6
6345,2.9365622040871563e-7
6349,8.712615566573395e-7
635,3.432601651645552e-8
6351,6.906285279541527e-7
6355,1.5485495590778976e-7
636,2.0257841754539208e-6
6360,2.9577717921236253e-6
6361,4.700348851426428e-6
6363,3.384543087814526e-7
6366,7.450466316207526e-7
6367,6.495913282169639e-5
6368,5.095533537012479e-7
6369,2.677917635146895e-7
637,1.938744058321637e-7
6370,5.431454499881075e-6
6371,2.0024680273804267e-6
6376,1.1707069220268355e-6
6379,8.484677900284597e-7
6381,4.916178992969003e-7
6383,9.303683776446325e-6
639,1.4837432081390296e-6
6390,3.2428978472338357e-7
6395,2.036719146192787e-6
640,4.2295523406044024e-7
6400,1.816608196569127e-5
6406,1.9399509737321515e-6
6407,1.2049435847247314e-6
6409,3.479561032158303e-6
6412,1.9566287461780907e-6
6413,6.406833576557519e-7
6414,1.276950673811759e-6
6415,5.375295004964298e-6
6417,3.2582957246674335e-6
6418,2.4864411102427307e-7
6419,2.741951170461307e-7
6420,6.054816611703139e-7
64240,2.1722251217721307e-7
6430,1.89269323037151e-7
6432,9.742042529350885e-7
64350,1.4137536960481005e-6
6436,3.818010737795892e-6
6440,4.4575358433536984e-7
6444,2.1681562544326213e-7
6446,2.051789212261044e-6
6448,7.904636532454632e-6
6452,8.710200880368999e-7
6454,1.1944664276195733e-6
6455,1.1348723297983805e-6
6456,2.4486813666284734e-6
6457,2.7376619355232548e-6
6458,5.716589369695226e-7
6459,4.832054984430564e-7
6460,5.183150636428953e-6
6462,2.530432988888456e-6
6463,8.226428230080924e-7
6464,1.0967917510055685e-6
6465,7.658138625546094e-6
6470,1.6592305076520257e-7
6471,6.890274956478057e-6
6472,2.2901753803929375e-6
6473,4.821487212168885e-6
6474,1.5355298887677822e-6
6479,1.2303630753637782e-5
6480,5.177379826052371e-7
6481,5.578774999447618e-6
6482,3.121194992850949e-7
6485,2.857518990900739e-7
6486,4.450269001424123e-7
6488,7.734456167852404e-6
6490,3.7487490252795507e-7
64960,6.317974309061575e-7
6498,1.041832777105103e-6
65,2.090481666103323e-7
650,4.181551502890134e-7
6501,6.432181914906348e-5
6502,2.797847676273017e-5
6503,4.895874498733272e-5
6504,7.218605754076493e-6
6505,1.56685768856307e-5
6506,1.787895849866786e-5
65060,9.668425647911007e-8
6507,5.403988234986755e-7
6508,1.2337828279050174e-6
651,1.0321917867248022e-5
6510,1.6411632724341705e-6
6516,7.069896762345047e-7
6517,3.980325401355502e-7
652,3.473373142854146e-7
6532,1.0925554042911658e-6
6544,1.5372787260298244e-6
656,1.111245639152315e-5
65620,1.2910509016500625e-7
65660,2.80434164496098e-7
6569,3.392074370862353e-7
657,8.983431191388899e-8
6572,7.824788007916098e-7
658,7.94455699312925e-7
6584,2.2627345018459696e-7
6586,1.4340005421200527e-5
6588,1.2939132123140261e-6
659,4.041807961349174e-6
6592,3.5220274355465556e-6
6594,5.855793536683921e-5
66,1.5994538412803507e-5
660,6.585869874529882e-5
6605,7.747594899779939e-7
661,1.9099282833963406e-6
6617,1.9560603740679272e-7
6619,2.453586945711058e-7
662,1.5542472882519707e-7
6622,1.111894159563039e-6
6630,3.36732620807551e-7
6632,8.279168366705176e-7
6640,3.5837800780690024e-7
6641,1.002599235036711e-6
6644,4.4497189638981583e-7
6645,1.9319201085237223e-5
665,1.4043707161497795e-6
6650,5.56204998018855e-7
6651,9.103219779403157e-7
6652,9.456989107401155e-7
66570,1.0234319063326312e-5
66575,1.7111286637557596e-6
6669,2.8279457118979036e-6
667,5.298938144548858e-7
6670,7.304061135498293e-7
6674,2.484896421523979e-6
6676,4.0433998968810526e-7
669,1.614699166431399e-5
66970,4.983734883978537e-7
670,3.657595063320452e-6
6701,1.959833067354994e-5
6702,2.858153649584545e-5
6703,2.0598528078056604e-6
6706,6.052101682889081e-7
6707,8.14746963805235e-7
67080,2.0937848343353294e-7
671,8.24440724185609e-7
67160,6.865564873212242e-7
6718,3.0971978428399427e-7
6723,8.651038865541625e-6
6724,7.102234032637575e-6
6727,8.63195749962485e-7
6728,3.580297564835698e-6
6730,2.7931399191918105e-7
6737,1.2149264132328364e-6
6740,7.197836901237112e-7
6741,1.2022335921448814e-6
6742,2.7641289655787384e-7
6744,7.607812307449254e-7
6745,3.469294703273617e-7
6750,1.5284929343170085e-6
6752,3.2284477972856855e-5
6753,3.1591031560346606e-6
6754,5.064481803142815e-6
6755,1.6878165925351052e-6
6758,1.3740699200576534e-4
676,2.9874065013245823e-7
6762,2.009939723029608e-5
67630,5.660658310244065e-7
6768,7.647619510450175e-7
6770,6.977600818076293e-6
6788,3.4947515682573767e-7
6789,4.081024579185997e-7
6794,6.350267858422551e-7
6798,2.32342902730725e-7
68,1.1815994460294512e-7
680,1.67126415343239e-7
6800,5.344341601530068e-6
6804,1.0432054028029116e-6
6806,7.687862865002132e-6
6807,1.1953468402492745e-6
6808,4.1610426986283715e-6
6809,4.507705612308534e-7
681,3.144589902207641e-7
6810,1.161876704206153e-6
6814,3.5564685993758995e-7
6817,3.5657205126331554e-7
6818,5.595573268777128e-6
6820,3.3863166062476054e-7
68240,4.74847043577336e-7
6826,7.439675032704107e-7
68270,2.495490038497616e-5
6828,6.220822691008773e-7
683,3.6470990682340036e-6
6837,1.5461568753578945e-5
6839,1.3744626821100082e-7
6840,2.4219456844417696e-7
6841,8.222864974159513e-6
6844,4.3218951790981244e-7
6845,6.616242382572611e-6
6849,4.052060519797897e-6
685,7.224976047537839e-7
6856,4.195804012504879e-6
6857,1.6434741185797093e-5
6859,6.068916612128354e-7
686,5.500359774979198e-7
6861,1.0420999930921562e-4
6862,5.542589935895405e-6
6863,2.169140109317447e-11
6866,5.5746620585884e-7
6869,2.467914928178133e-5
687,1.493217279849338e-7
6871,4.798174788360073e-7
6875,5.070394001370622e-7
68760,9.162563892220563e-7
6877,7.157201116065665e-7
688,4.4143228874483446e-5
6881,7.58054795996325e-6
6886,8.246446650701175e-6
6889,6.861418436478044e-7
69,3.78540426761702e-6
690,3.086244204690289e-7
6902,3.7376021622277146e-5
6905,3.889354130795115e-7
6908,1.7789567528230152e-6
69080,4.458223390261154e-7
69110,1.3455751343521213e-7
6914,8.889953306355001e-7
6915,3.839219620656046e-7
6920,4.465906991393096e-6
6923,7.222118942479516e-6
6925,2.9783255661868293e-6
69260,7.104750101730705e-7
6929,8.986950308529963e-7
694,5.2118350720322304e-006
6945,1.4942157239809806e-7
6947,4.34236997341401e-7
6951,1.6636343337413215e-6
6952,6.163787507712569e-6
6954,7.176492130900992e-5
6955,1.9022977317864354e-7
6958,4.3744131851830417e-7
696,7.082033468614778e-6
6961,6.062495981777188e-7
69620,9.957653713647547e-7
6963,1.2523446199126497e-5
6965,8.798583258588287e-6
6966,7.179703292288152e-7
6967,1.0211626489498686e-6
697,1.6316004931195455e-6
6971,3.554232732091668e-5
6976,5.62788312545971e-6
698,1.1251102404460447e-6
6981,5.134934734749843e-5
6986,7.838789283657165e-7
6988,1.3975496257919904e-5
699,1.788929893817655e-6
6995,1.5369176757563707e-6
6996,1.0317339470931245e-6
69960,1.859741398920163e-6
6997,4.000729678039853e-7
6999,6.781525485831642e-7
70,8.515118844061154e-7
700,8.633745564512333e-4
7003,1.1877319938080798e-6
7004,9.647488963108575e-7
701,9.300772217958755e-8
7010,3.822220783512022e-5
7011,2.094746941641163e-5
7012,6.029344585428598e-6
7013,5.28181890647127e-6
7014,2.501274494035899e-7
702,9.343233590092144e-10
7020,4.908347759341325e-6
7030,2.398451381687434e-6
7070,1.712809098915214e-6
708,3.0178099199529674e-7
709,1.2639247378440473e-6
710,4.084197390138996e-7
7102,2.7448423933542e-7
7105,5.418024769543589e-7
71050,4.394173283303331e-6
712,3.122804644090506e-7
7122,1.5491771659985498e-8
7148,1.1037169350103612e-6
716,3.1045387282826274e-7
7161,2.6472459913111986e-7
7164,3.6556326083679015e-6
7167,4.656063073646785e-6
717,3.973676995968386e-7
7173,6.112891407152934e-7
718,3.215320555464539e-7
7180,2.957914942915639e-6
7181,5.161577882590084e-6
7182,7.349663477458675e-6
71840,6.027053820168219e-7
7186,7.97476737477963e-6
7189,1.9841584769407916e-6
719,4.3431211553596293e-7
7198,1.4234526910892815e-6
720,5.171771911404632e-6
7201,2.2413317307579128e-5
7202,1.0467483849052566e-5
7203,3.114294084540812e-4
7205,4.105369381120467e-6
7210,1.3624288482887377e-7
7211,5.094904167151039e-6
7220,1.0666909473971396e-6
7222,1.004433398632909e-6
7224,1.172894378957019e-6
7226,7.105384760414512e-7
7230,1.0130323186221605e-6
7231,5.68137991627032e-7
7236,1.6733939739456216e-7
7238,2.600189575788586e-7
7239,6.103949771474426e-7
7240,3.091574414313267e-6
7241,7.562578772701794e-7
7242,1.0412330246489069e-6
7244,7.618442840402998e-7
7245,4.6660741092075043e-7
7246,6.557857662132226e-7
725,2.6526768967822464e-6
7250,1.1924355198313948e-6
7251,1.1369247454641763e-6
7256,3.027135050029375e-7
7259,1.0115854378583466e-5
726,5.693022931044035e-7
7261,9.503409453887332e-6
7267,8.474040068755989e-5
7269,3.400382511397974e-5
727,9.688568583848554e-8
7270,3.216076007715289e-5
7272,9.412777373134623e-6
7274,1.2670713810469391e-6
7276,1.0415958378631491e-5
7278,1.102341841195449e-6
728,2.3651289470425167e-5
7280,3.9116659094124603e-7
7282,2.7596729564421073e-6
7283,5.191388153556592e-7
7287,1.268227870204096e-6
729,6.957956985792505e-7
7294,3.864535450376738e-7
7296,1.2198591215586369e-6
73070,3.572201082971126e-7
7309,2.1999030805963158e-5
731,2.298815059333402e-7
7310,1.1808780326111365e-6
7313,2.9103511530341408e-6
732,8.01650529792875e-7
7321,2.093577159910462e-6
7322,6.221890510214976e-7
73240,8.896821723666407e-7
7327,2.0589924927009464e-6
733,4.271487388961064e-7
735,3.2689588018023435e-7
738,1.8873437805773876e-7
739,7.924942960833073e-7
7390,4.5222463479308376e-7
7404,8.123419599817691e-8
7408,2.517937810367374e-7
7412,1.379545945579134e-6
7414,5.107729561386277e-7
7419,9.845544783034857e-7
7421,5.561295441531138e-7
743,9.60217785896643e-7
7433,2.0259327692733526e-7
7445,1.1559532231573002e-7
7447,1.0044242313408098e-6
7451,6.374268534315136e-7
7453,8.122360777580209e-6
7455,9.833754235042377e-8
7456,2.719445468357244e-7
7458,3.5161561375450377e-6
7459,6.4340294063349065e-6
7463,4.793199769455352e-7
7476,1.8580271152975725e-6
7482,1.9876663765214486e-7
7483,6.730784524061381e-7
750,7.45033093349113e-7
751,1.9271548015741153e-6
7513,2.05566300272807e-7
7516,1.037462094302628e-6
7518,4.155084663940067e-6
7522,4.1744992256658394e-7
753,6.1566651579966e-6
7532,1.5780347437630347e-5
754,2.283912232497734e-6
7545,6.942397358650068e-7
7550,3.843449268195453e-6
7552,3.1373188493011893e-7
7554,3.65986507661257e-7
756,1.566642672549734e-7
7570,4.7414645090804614e-7
7575,1.975501027317367e-6
758,2.2943620649743706e-7
7581,1.198657995637952e-6
759,3.86146359408569e-7
7593,6.561577467195642e-7
7595,6.322007917585316e-7
7599,4.33031498430328e-7
7606,1.4928173593476622e-6
7607,3.8900275741762647e-7
7611,9.616362480549483e-7
7613,8.602068601499182e-7
7616,1.95205320965601e-6
7618,2.1898651073003514e-7
762,2.2654534967380514e-5
763,7.145331479858633e-6
7630,1.4599462705844215e-6
7649,3.6241267409511585e-6
767,4.569687839777838e-7
7679,4.6496822857574353e-7
768,1.1668440790069837e-6
7700,9.529001712723637e-7
7701,1.2682106639020017e-5
7717,7.786736693940373e-7
7718,8.682691409631959e-7
772,2.6560624239220966e-6
7729,2.1134483233004168e-6
7730,2.9624104419259297e-6
7731,7.969329760212046e-6
7732,2.6036742045508363e-6
7733,2.8233158240778224e-5
7734,5.680537230573489e-7
7735,4.321441398139203e-6
7739,5.20691613602037e-7
7740,6.05304309327006e-7
7741,5.594312431274022e-5
7744,5.726620502780931e-7
7747,9.16797224197106e-6
7751,5.02771355747285e-5
7752,1.1348605533539142e-5
776,9.247139811613551e-6
7762,2.4967938037282315e-6
7769,3.5327570457726056e-008
777,2.150421264458695e-6
778,3.358102611440641e-6
7780,1.5292548773257325e-6
78,2.373700658755464e-7
780,3.852749907981165e-6
78160,6.012587128059027e-7
7817,1.377654662701393e-6
782,7.057735345109464e-8
7821,5.456555603413745e-7
7823,2.422830680717521e-7
783,1.1483313024586168e-6
7832,2.261234909152584e-5
78340,1.3900812797303074e-6
7839,9.540192860848077e-7
7840,3.472122460298129e-7
7844,4.4349878306707146e-7
7846,2.4028054363026647e-6
78520,3.358060191291947e-7
786,9.183786737582306e-7
7860,6.631939959940228e-7
7862,7.500985147438456e-7
7864,1.9805543207930905e-6
7867,1.92348087571108e-6
787,8.720774456541873e-8
7874,4.048329079325276e-7
788,3.8396808805367607e-5
789,3.530492441925076e-7
7893,2.7268427679051566e-7
78930,3.9489196689755365e-6
790,5.7079461978538104e-8
7905,4.8035270765935e-7
7906,3.2278458587829115e-7
7911,9.020335823415244e-6
7912,1.424796263522898e-5
7914,4.0514988468627277e-7
7915,7.360873665343629e-7
79160,6.588705600046757e-7
7917,8.20833340582931e-7
7925,2.35677681525966e-7
7936,5.622379576906643e-6
7937,2.6975744249369865e-7
7942,3.4049720456699145e-7
7943,1.4015774166111314e-6
79430,1.8518141593712728e-7
79440,1.367278698397486e-6
7947,2.6215137549762986e-6
795,2.0123634222048849e-7
7951,1.3232063069708649e-5
7955,1.1722851066205659e-7
79550,6.051234316021214e-7
7956,8.290927181763463e-6
7958,4.930152061657458e-7
7965,1.0322776380322515e-6
7966,1.8450645642689996e-6
797,2.2545354011403163e-7
7970,4.231756016589839e-7
7971,1.8477170849791499e-7
7972,3.7890181187670196e-7
7974,7.380201701935509e-5
7976,1.268932693931278e-6
7981,1.4124730958594436e-6
7984,2.1951147923798966e-6
7988,3.819534271225183e-6
799,1.3533955155381463e-6
7990,4.8110019455361e-7
7994,1.4440230367958954e-6
7995,5.546740602382529e-7
8,4.5887492379190074e-6
80,1.245544463668567e-6
800,3.485841527059434e-7
8001,5.226783632493486e-5
8002,1.937969463544863e-5
8008,9.451467576852046e-7
801,1.3969262304004358e-7
8010,2.885164707985397e-6
8011,2.775760848900265e-7
8012,2.827465081517281e-6
8014,2.942947575622557e-7
8015,1.3420726998879081e-5
8016,2.9857393629096565e-6
80160,3.412838287467528e-7
8018,2.975417419062368e-7
802,1.6741777934691464e-7
8020,1.6969525042884874e-6
8022,8.516724637935205e-7
8028,1.0423116270820346e-5
8030,2.9260678075987007e-7
8031,5.1593472336105855e-5
8032,6.404524124124781e-7
8035,5.3954267246010314e-5
8036,6.913255594830501e-6
8037,4.15586494153299e-7
8039,7.675135191570516e-7
8043,5.732226654487882e-7
8044,1.3735464457317879e-6
8046,1.2387984192851661e-6
8050,1.0808103401710267e-6
8051,1.031245612494752e-6
8053,3.256110136454486e-5
8056,3.85870646295414e-6
8057,5.883282472996778e-7
8058,5.7291970760019195e-5
8059,4.666402016194137e-7
806,8.387881873359504e-7
8060,2.6272158106621345e-6
8061,1.9309314160708006e-7
8068,5.876234235724961e-7
8069,2.971174033316135e-6
807,3.4753191118176013e-7
8074,8.33560715310338e-7
8076,8.807747528227335e-7
8078,1.8249346011713155e-6
8079,6.788224660827369e-7
808,8.2770916224565e-7
8081,1.1962951774267099e-6
8084,3.5799756518477453e-7
8086,3.716025772018569e-6
8088,2.541996310717816e-6
8096,6.243507690161712e-7
8097,9.634989712919178e-7
8098,9.49055550001132e-7
81,1.9383390131204545e-6
810,1.075391359576048e-5
811,6.678961767789767e-7
8111,5.612341039469626e-6
8112,9.299468648181519e-7
8113,2.2840761694063025e-5
8114,1.577354642167607e-6
8125,7.478987172281436e-7
8129,2.2083904416924806e-6
813,1.2788245397236957e-5
8130,2.0379063105196613e-6
8131,8.182439331530039e-7
8132,2.5859873247976466e-007
8133,6.423496892888993e-7
8136,2.0918614659352405e-6
8140,1.0919746915954837e-6
8141,5.131987626633961e-7
8142,2.545580721928687e-7
815,1.8263675069324313e-6
8150,2.5112056755476006e-6
8151,4.077875966938007e-7
8153,1.0465810818244423e-6
8154,5.743216827362451e-7
8155,4.1780638919398816e-7
8159,5.147557919676659e-7
816,1.521074670274412e-6
8160,9.896045984857903e-7
8163,1.0585816704374569e-6
81660,4.6754307411475885e-6
8167,7.328298045456516e-8
8168,3.6284706270536497e-7
817,1.2115380429609493e-5
8173,6.684182947262164e-7
8174,2.052662830094458e-6
8179,1.1870913411255939e-6
818,1.409471160223043e-6
8182,6.206066353698755e-7
8184,1.927576539750572e-6
8185,6.420380013575193e-7
819,1.7539251867323806e-6
8194,7.314339080294368e-7
82,1.3173333883699906e-7
8200,9.486042371593147e-7
8202,1.0408543449675692e-7
8210,3.491807913787043e-6
8213,1.079607103802838e-6
8214,6.818660070597427e-7
8217,5.127224160623842e-7
8218,1.0112224836088412e-6
8219,1.4262106356585746e-6
8227,3.2202387692811857e-6
82270,5.480891238056116e-7
823,4.358225735734028e-5
8233,3.2647004885515056e-6
8237,5.447970081774486e-7
8242,1.734160779979224e-6
8244,4.710436751205519e-7
825,1.4845830155134415e-7
8251,3.1067212489786037e-7
8252,8.189454425515039e-6
8253,3.983136234148445e-6
8255,9.452574703667129e-7
826,1.740922234632844e-6
82640,1.79195526784367e-7
8267,2.385573571566947e-5
8273,2.8966756687507596e-6
8276,1.0108268796959357e-6
8278,6.21929193549295e-7
8279,1.7936751928767836e-6
828,6.222299374852423e-7
8281,4.008758110389995e-7
8282,3.7237730905428522e-6
8283,2.8885640255954083e-6
829,1.4315323579906234e-7
8299,5.149659173652618e-6
83,8.934494357960795e-6
830,4.796367152624798e-7
8303,5.389258864700098e-6
8304,5.429371056457404e-6
8306,1.1810066215122386e-4
8308,1.7404513053002116e-5
8309,2.4585353794686906e-5
831,3.489529065245274e-7
8316,8.288406881612438e-5
833,1.6231237438577307e-7
8331,6.011004359819247e-6
8334,2.522026070055556e-6
8336,1.0173000456825957e-6
8337,2.1979675831636034e-7
8338,2.0219591007364135e-7
8341,4.117247501634801e-6
8342,8.694280982374564e-7
8343,5.358705337897222e-7
8344,8.193249684444195e-7
8345,7.376443958386328e-7
8346,7.865437896613849e-7
8350,3.83254160094978e-7
8354,5.757406737767871e-6
8355,6.963351672860384e-6
8356,1.3997150459623196e-6
8358,1.3381587950436943e-6
8359,3.429675429760734e-6
836,8.329321360002786e-6
8360,5.493073158903607e-7
8361,1.5451174659511396e-6
